SYMBOL,COUNTRY,WEBSITE,INDUSTRY,SECTOR
UTI,United States,https://www.uti.edu,Education & Training Services,Consumer Defensive
FGBI,United States,https://www.fgb.net,Banks—Regional,Financial Services
KMPR,United States,https://www.kemper.com,Insurance—Property & Casualty,Financial Services
ZGN,Italy,https://www.zegna.com,Apparel Manufacturing,Consumer Cyclical
LPRO,United States,https://www.openlending.com,Credit Services,Financial Services
CAE,Canada,https://www.cae.com,Aerospace & Defense,Industrials
NMCO,United States,,Asset Management,Financial Services
AEIS,United States,https://www.advancedenergy.com,Electrical Equipment & Parts,Industrials
CSGS,United States,https://www.csgi.com,Software—Infrastructure,Technology
RELX,United Kingdom,https://www.relx.com,Specialty Business Services,Industrials
MTCH,United States,https://www.mtch.com,Internet Content & Information,Communication Services
TITN,United States,https://www.titanmachinery.com,Industrial Distribution,Industrials
HIVE,Canada,https://hivedigitaltechnologies.com,Capital Markets,Financial Services
AMED,United States,https://www.amedisys.com,Medical Care Facilities,Healthcare
GRCE,United States,https://www.acastipharma.com,Biotechnology,Healthcare
UCTT,United States,https://www.uct.com,Semiconductor Equipment & Materials,Technology
JOF,Japan,https://funds.nomura-asset.com/japan-smaller-capitalization/,Asset Management,Financial Services
EVR,United States,https://www.evercore.com,Capital Markets,Financial Services
CHRW,United States,https://www.chrobinson.com,Integrated Freight & Logistics,Industrials
WHLRL,United States,https://www.whlr.us,,
VCIG,Malaysia,https://v-capital.co,Consulting Services,Industrials
BROS,United States,https://www.dutchbros.com,Restaurants,Consumer Cyclical
SER,United States,https://serinatherapeutics.com,Biotechnology,Healthcare
VCV,United States,https://www.invesco.com/portal/site/us/investors/closed-end/product-detail?productId=30459,Asset Management,Financial Services
FTV,United States,https://www.fortive.com,Scientific & Technical Instruments,Technology
SLDB,United States,https://www.solidbio.com,Biotechnology,Healthcare
HBANL,United States,https://www.huntington.com,Banks—Regional,Financial Services
IBEX,United States,https://www.ibex.co,Information Technology Services,Technology
BRID,United States,https://www.bridgford.com,Packaged Foods,Consumer Defensive
CRBP,United States,https://www.corbuspharma.com,Biotechnology,Healthcare
GCT,United States,https://www.gigacloudtech.com,Software—Infrastructure,Technology
CASY,United States,https://www.caseys.com,Specialty Retail,Consumer Cyclical
FC,United States,https://www.franklincovey.com,Education & Training Services,Consumer Defensive
EVE,United States,https://www.evemobility.com,Shell Companies,Financial Services
HUBS,United States,https://www.hubspot.com,Software—Application,Technology
EXPE,United States,https://www.expediagroup.com,Travel Services,Consumer Cyclical
AEP,United States,https://www.aep.com,Utilities—Regulated Electric,Utilities
EIX,United States,https://www.edison.com,Utilities—Regulated Electric,Utilities
MUSA,United States,https://www.murphyusa.com,Specialty Retail,Consumer Cyclical
AIT,United States,https://www.applied.com,Industrial Distribution,Industrials
CWEN-A,United States,https://investor.clearwayenergy.com,Utilities—Renewable,Utilities
GODN,United States,,Shell Companies,Financial Services
IZM,China,https://www.iczoomex.com,Electronics & Computer Distribution,Technology
NSYS,United States,https://www.nortechsys.com,Medical Devices,Healthcare
CCLDO,United States,https://www.carecloud.com,Health Information Services,Healthcare
FHN,United States,https://www.firsthorizon.com,Banks—Regional,Financial Services
ASAN,United States,https://asana.com,Software—Application,Technology
FIVN,United States,https://www.five9.com,Software—Infrastructure,Technology
WLDS,Israel,https://wearabledevices.co.il,Consumer Electronics,Technology
RGC,Hong Kong,https://www.regencellbioscience.com,Drug Manufacturers—Specialty & Generic,Healthcare
EIM,United States,https://funds.eatonvance.com/Municipal-Bond-Fund-EIM.php,Asset Management,Financial Services
NOK,Finland,https://www.nokia.com,Communication Equipment,Technology
CNX,United States,https://www.cnx.com,Oil & Gas E&P,Energy
ETON,United States,https://www.etonpharma.com,Drug Manufacturers—Specialty & Generic,Healthcare
CVGW,United States,https://www.calavo.com,Food Distribution,Consumer Defensive
PH,United States,https://www.phstock.com,Specialty Industrial Machinery,Industrials
SNGX,United States,https://www.soligenix.com,Biotechnology,Healthcare
ASPN,United States,https://www.aerogel.com,Building Products & Equipment,Industrials
CSV,United States,https://www.carriageservices.com,Personal Services,Consumer Cyclical
CLNE,United States,https://www.cleanenergyfuels.com,Oil & Gas Refining & Marketing,Energy
SLNG,United States,https://www.stabilis-solutions.com,Oil & Gas Integrated,Energy
BBLG,United States,https://www.bonebiologics.com,Medical Devices,Healthcare
MYO,United States,https://myomo.com,Medical Devices,Healthcare
MCY,United States,https://www.mercuryinsurance.com,Insurance—Property & Casualty,Financial Services
IMNN,United States,https://imunon.com,Biotechnology,Healthcare
WINA,United States,https://winmarkcorporation.com,Specialty Retail,Consumer Cyclical
KOD,United States,https://kodiak.com,Biotechnology,Healthcare
MTG,United States,https://mtg.mgic.com,Insurance—Specialty,Financial Services
PRLD,United States,https://preludetx.com,Biotechnology,Healthcare
IMCC,Israel,https://imcannabis.com,Drug Manufacturers—Specialty & Generic,Healthcare
BWB,United States,https://www.bridgewaterbankmn.com,Banks—Regional,Financial Services
FIHL,Bermuda,https://www.fidelisinsurance.com,Insurance—Diversified,Financial Services
RYTM,United States,https://rhythmtx.com,Biotechnology,Healthcare
RBRK,United States,https://www.rubrik.com,Software—Infrastructure,Technology
GATE,United States,https://www.marblegateacquisition.com,Shell Companies,Financial Services
DMA,United States,https://www.growthandincomefund.com/overview/,Asset Management,Financial Services
MPTI,United States,https://www.mtronpti.com,Electronic Components,Technology
STK,United States,https://www.columbiathreadneedleus.com/investment-products/Closed-End-Funds/Columbia-Seligman-Premium-Technology-Growth-Fund/-/details?cusip=19842X109,Asset Management,Financial Services
GNT,United States,https://www.gabelli.com/Template/fundinfo.cfm?tid=NDM1&bid=M2M3Yw==&mid=NDNjMzI=&num=MzljYjU=&kid=NTUwOA==&fid=NDc2ZmI=&rid=911-=edoc_dnuf,Asset Management,Financial Services
RUSHB,United States,https://www.rushenterprises.com,Auto & Truck Dealerships,Consumer Cyclical
RXO,United States,https://www.rxo.com,Trucking,Industrials
SHIP,Greece,https://www.seanergymaritime.com,Marine Shipping,Industrials
NXTC,United States,https://www.nextcure.com,Biotechnology,Healthcare
EPAM,United States,https://www.epam.com,Information Technology Services,Technology
OPXS,United States,https://www.optexsys.com,Aerospace & Defense,Industrials
SMID,United States,https://smithmidland.com,Building Materials,Basic Materials
TILE,United States,https://www.interface.com,Building Products & Equipment,Industrials
GLLIU,United States,,Shell Companies,Financial Services
ALTG,United States,https://www.altg.com,Rental & Leasing Services,Industrials
BFAM,United States,https://www.brighthorizons.com,Personal Services,Consumer Cyclical
BGNE,Cayman Islands,https://www.beigene.com,Biotechnology,Healthcare
CAAS,China,https://www.caasauto.com,Auto Parts,Consumer Cyclical
LGCB,Japan,https://www.linkagecc.com,Internet Retail,Consumer Cyclical
MATV,United States,https://www.mativ.com,Specialty Chemicals,Basic Materials
ADSK,United States,https://www.autodesk.com,Software—Application,Technology
CLSK,United States,https://www.cleanspark.com,Capital Markets,Financial Services
GV,Canada,https://visiongroupca.com,Education & Training Services,Consumer Defensive
FUND,Canada,https://sprottfocustrust.com,Asset Management,Financial Services
DEC,United States,https://www.div.energy,Oil & Gas E&P,Energy
HTH,United States,https://www.hilltop-holdings.com,Banks—Regional,Financial Services
WAL,United States,https://www.westernalliancebancorporation.com,Banks—Regional,Financial Services
ELA,United States,https://www.envela.com,Luxury Goods,Consumer Cyclical
TOL,United States,https://www.tollbrothers.com,Residential Construction,Consumer Cyclical
TRSG,Singapore,https://www.tungray.tech,Metal Fabrication,Industrials
WEN,United States,https://www.wendys.com,Restaurants,Consumer Cyclical
B,United States,https://www.onebarnes.com,Specialty Industrial Machinery,Industrials
PRGS,United States,https://www.progress.com,Software—Infrastructure,Technology
IROH,United States,https://ironhorseacquisition.com,Shell Companies,Financial Services
VS,Canada,https://www.versussystems.com,Software—Application,Technology
RRGB,United States,https://www.redrobin.com,Restaurants,Consumer Cyclical
FYBR,United States,https://www.frontier.com,Telecom Services,Communication Services
RACE,Italy,https://www.ferrari.com,Auto Manufacturers,Consumer Cyclical
MA,United States,https://www.mastercard.com,Credit Services,Financial Services
BC,United States,https://www.brunswick.com,Recreational Vehicles,Consumer Cyclical
EVGOW,United States,https://www.evgo.com,Specialty Retail,Consumer Cyclical
VERX,United States,https://www.vertexinc.com,Software—Application,Technology
ABAT,United States,https://americanbatterytechnology.com,Other Industrial Metals & Mining,Basic Materials
MYN,United States,https://www.blackrock.com/investing/products/240271/blackrock-muniyield-new-york-insured-fund-inc-usd-fund,Asset Management,Financial Services
NSA,United States,https://www.nationalstorageaffiliates.com,REIT—Industrial,Real Estate
STLA,Netherlands,https://www.stellantis.com,Auto Manufacturers,Consumer Cyclical
HLT,United States,https://www.hilton.com,Lodging,Consumer Cyclical
TH,United States,https://www.targethospitality.com,Specialty Business Services,Industrials
STT,United States,https://www.statestreet.com,Asset Management,Financial Services
FTRE,United States,https://www.fortrea.com,Biotechnology,Healthcare
VNCE,United States,https://www.vince.com,Apparel Manufacturing,Consumer Cyclical
CVAC,Germany,https://www.curevac.com,Biotechnology,Healthcare
ATHM,China,https://www.autohome.com.cn,Internet Content & Information,Communication Services
REG,United States,https://www.regencycenters.com,REIT—Retail,Real Estate
OXBR,Cayman Islands,https://www.oxbridgere.com,Insurance—Reinsurance,Financial Services
NVACW,United States,,Shell Companies,Financial Services
MDXH,Belgium,https://mdxhealth.com,Diagnostics & Research,Healthcare
MRCC,United States,https://www.monroebdc.com,Asset Management,Financial Services
BIRK,United Kingdom,https://www.birkenstock-holding.com,Footwear & Accessories,Consumer Cyclical
CARE,United States,https://www.carterbank.com,Banks—Regional,Financial Services
VALE,Brazil,https://www.vale.com,Other Industrial Metals & Mining,Basic Materials
MGYR,United States,https://www.magbank.com,Banks—Regional,Financial Services
SCS,United States,https://www.steelcase.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical
HOMB,United States,https://www.homebancshares.com,Banks—Regional,Financial Services
CLPR,United States,https://www.clipperrealty.com,REIT—Residential,Real Estate
VC,United States,https://www.visteon.com,Auto Parts,Consumer Cyclical
GAB,United States,https://www.gabelli.com/Template/fundinfo.cfm?tid=MWY5ZDg=&bid=YjUxNQ==&mid=MjJmMTI=&num=NmVjMTI=&kid=Mzc2MDA=&pid=obj&rid=111-=edoc_dnuf,Asset Management,Financial Services
GBR,United States,https://www.newconceptenergy.com,Real Estate Services,Real Estate
FORL,United States,https://www.fourleaf.investment,Shell Companies,Financial Services
PRCT,United States,https://www.procept-biorobotics.com,Medical Devices,Healthcare
BCTX,Canada,https://briacell.com,Biotechnology,Healthcare
CCEP,United Kingdom,https://www.cocacolaep.com,Beverages—Non-Alcoholic,Consumer Defensive
AHH,United States,https://www.armadahoffler.com,REIT—Diversified,Real Estate
CPB,United States,https://www.campbellsoupcompany.com,Packaged Foods,Consumer Defensive
FATBW,United States,https://www.fatbrands.com,Restaurants,Consumer Cyclical
TYG,United States,https://www.tortoiseadvisors.com/tyg.cfm,Asset Management,Financial Services
FUSB,United States,,Banks—Regional,Financial Services
ETN,Ireland,https://www.eaton.com,Specialty Industrial Machinery,Industrials
HNI,United States,https://www.hnicorp.com,Business Equipment & Supplies,Industrials
USGO,Canada,https://www.us.goldmining.com,Other Industrial Metals & Mining,Basic Materials
SPNT,Bermuda,https://www.siriuspt.com,Insurance—Reinsurance,Financial Services
REVB,United States,https://www.revbiosciences.com,Biotechnology,Healthcare
IQ,China,https://www.iqiyi.com,Entertainment,Communication Services
IMMX,United States,https://www.immixbio.com,Biotechnology,Healthcare
CAL,United States,https://www.caleres.com,Apparel Retail,Consumer Cyclical
FELE,United States,https://www.franklin-electric.com,Specialty Industrial Machinery,Industrials
INFY,India,https://www.infosys.com,Information Technology Services,Technology
GRVY,South Korea,https://www.gravity.co.kr,Electronic Gaming & Multimedia,Communication Services
ESAB,United States,https://www.esab.com,Metal Fabrication,Industrials
DINO,United States,https://www.hfsinclair.com,Oil & Gas Refining & Marketing,Energy
UBCP,United States,https://www.unitedbancorp.com,Banks—Regional,Financial Services
